id,source,target,node_type,metric_type,entity_type,entity_code,tons,usd,edge_count
9334,1014,1036,ss,usd,c,18,NULL,278687000,11
9335,1015,1036,ss,usd,c,18,NULL,638709000,11
9336,1036,1039,ss,usd,c,18,NULL,2203520000,11
9337,1039,1022,ss,usd,c,18,NULL,3893420,11
9338,1025,1019,ss,usd,c,19,NULL,74816000000,44
9339,1025,1044,ss,usd,c,19,NULL,3090070000,44
9340,1025,1001,ss,usd,c,19,NULL,99110300000,44
9341,1025,1039,ss,usd,c,19,NULL,49756900,44
9342,1025,1036,ss,usd,c,19,NULL,38927700,44
9343,1025,1043,ss,usd,c,19,NULL,23187200000,44
9344,1025,1014,ss,usd,c,19,NULL,31356400,44
9345,1025,1015,ss,usd,c,19,NULL,92701200,44
9346,1019,1044,ss,usd,c,19,NULL,86862000000,44
9347,1019,1001,ss,usd,c,19,NULL,300958000,44
9348,1019,1039,ss,usd,c,19,NULL,158621000,44
9349,1019,1036,ss,usd,c,19,NULL,5972400000,44
9350,1019,1018,ss,usd,c,19,NULL,4755940000,44
9351,1019,1043,ss,usd,c,19,NULL,548687000,44
9352,1019,1014,ss,usd,c,19,NULL,1540750000,44
9353,1019,1015,ss,usd,c,19,NULL,303720000,44
9354,1044,1001,ss,usd,c,19,NULL,394959000,44
9355,1044,1039,ss,usd,c,19,NULL,3708350000,44
9356,1044,1036,ss,usd,c,19,NULL,1455590000,44
9357,1044,1018,ss,usd,c,19,NULL,1003910000,44
9358,1044,1043,ss,usd,c,19,NULL,2346260000,44
9359,1044,1014,ss,usd,c,19,NULL,3350680000,44
9360,1044,1015,ss,usd,c,19,NULL,841234000,44
9361,1001,1039,ss,usd,c,19,NULL,52588100,44
9362,1001,1036,ss,usd,c,19,NULL,178947000,44
9363,1001,1018,ss,usd,c,19,NULL,26045500,44
9364,1001,1043,ss,usd,c,19,NULL,28034000000,44
9365,1001,1014,ss,usd,c,19,NULL,243219000,44
9366,1001,1015,ss,usd,c,19,NULL,733599000,44
9367,1039,1036,ss,usd,c,19,NULL,11295000000,44
9368,1039,1018,ss,usd,c,19,NULL,577308000,44
9369,1039,1043,ss,usd,c,19,NULL,229048000,44
9370,1039,1014,ss,usd,c,19,NULL,970405000,44
9371,1039,1015,ss,usd,c,19,NULL,667080000,44
9372,1036,1018,ss,usd,c,19,NULL,30543000000,44
9373,1036,1043,ss,usd,c,19,NULL,140528000,44
9374,1036,1014,ss,usd,c,19,NULL,706504000,44
9375,1036,1015,ss,usd,c,19,NULL,38990000000,44
9376,1043,1018,ss,usd,c,19,NULL,49453000000,44
9377,1043,1014,ss,usd,c,19,NULL,205711000,44
9378,1043,1015,ss,usd,c,19,NULL,188803000,44
9379,1014,1018,ss,usd,c,19,NULL,3651280000,44
9380,1014,1015,ss,usd,c,19,NULL,25848300000,44
9381,1015,1018,ss,usd,c,19,NULL,7358930000,44
9382,1044,1019,ss,usd,c,20,NULL,39754500000,45
9383,1044,1014,ss,usd,c,20,NULL,10324000000,45
9384,1044,1036,ss,usd,c,20,NULL,7180640000,45
9385,1044,1039,ss,usd,c,20,NULL,4384950000,45
9386,1044,1005,ss,usd,c,20,NULL,8695690000,45
9387,1044,1031,ss,usd,c,20,NULL,3333080000,45
9388,1044,1043,ss,usd,c,20,NULL,7473220000,45
9389,1044,1033,ss,usd,c,20,NULL,3072820000,45
9390,1044,1011,ss,usd,c,20,NULL,8465320000,45
9391,1019,1014,ss,usd,c,20,NULL,22882600000,45
9392,1019,1036,ss,usd,c,20,NULL,7925050000,45
9393,1019,1039,ss,usd,c,20,NULL,1428280000,45
9394,1019,1005,ss,usd,c,20,NULL,1965970000,45
9395,1019,1031,ss,usd,c,20,NULL,2904260000,45
9396,1019,1043,ss,usd,c,20,NULL,3081060000,45
9397,1019,1033,ss,usd,c,20,NULL,506468000,45
9398,1019,1011,ss,usd,c,20,NULL,3526380000,45
9399,1014,1036,ss,usd,c,20,NULL,4417700000,45
9400,1014,1039,ss,usd,c,20,NULL,3441650000,45
9401,1014,1005,ss,usd,c,20,NULL,2872540000,45
9402,1014,1031,ss,usd,c,20,NULL,1129920000,45
9403,1014,1043,ss,usd,c,20,NULL,2998040000,45
9404,1014,1033,ss,usd,c,20,NULL,1806350000,45
9405,1014,1011,ss,usd,c,20,NULL,1757440000,45
9406,1036,1039,ss,usd,c,20,NULL,7779810000,45
9407,1036,1005,ss,usd,c,20,NULL,1166660000,45
9408,1036,1031,ss,usd,c,20,NULL,1401860000,45
9409,1036,1043,ss,usd,c,20,NULL,2904360000,45
9410,1036,1033,ss,usd,c,20,NULL,1869660000,45
9411,1036,1011,ss,usd,c,20,NULL,2732850000,45
9412,1039,1005,ss,usd,c,20,NULL,1463290000,45
9413,1039,1031,ss,usd,c,20,NULL,8359120000,45
9414,1039,1043,ss,usd,c,20,NULL,1524890000,45
9415,1039,1033,ss,usd,c,20,NULL,6998170000,45
9416,1039,1011,ss,usd,c,20,NULL,864105000,45
9417,1005,1031,ss,usd,c,20,NULL,1961960000,45
9418,1005,1043,ss,usd,c,20,NULL,1716970000,45
9419,1005,1033,ss,usd,c,20,NULL,3272530000,45
9420,1005,1011,ss,usd,c,20,NULL,1408510000,45
9421,1031,1043,ss,usd,c,20,NULL,777235000,45
9422,1031,1033,ss,usd,c,20,NULL,5805190000,45
9423,1031,1011,ss,usd,c,20,NULL,1463940000,45
9424,1043,1033,ss,usd,c,20,NULL,1041600000,45
9425,1043,1011,ss,usd,c,20,NULL,2966590000,45
9426,1033,1011,ss,usd,c,20,NULL,308159000,45
9427,1039,1031,ss,usd,c,21,NULL,115786000000,45
9428,1039,1036,ss,usd,c,21,NULL,54683000000,45
9429,1039,1005,ss,usd,c,21,NULL,20499300000,45
9430,1039,1033,ss,usd,c,21,NULL,94723900000,45
9431,1039,1014,ss,usd,c,21,NULL,6148930000,45
9432,1039,1043,ss,usd,c,21,NULL,6393540000,45
9433,1039,1025,ss,usd,c,21,NULL,14100000000,45
9434,1039,1034,ss,usd,c,21,NULL,27773000000,45
9435,1039,1044,ss,usd,c,21,NULL,7749480000,45
9436,1031,1036,ss,usd,c,21,NULL,34288800000,45
9437,1031,1005,ss,usd,c,21,NULL,15175200000,45
9438,1031,1033,ss,usd,c,21,NULL,69723900000,45
9439,1031,1014,ss,usd,c,21,NULL,6557750000,45
9440,1031,1043,ss,usd,c,21,NULL,17650200000,45
9441,1031,1025,ss,usd,c,21,NULL,22787100000,45
9442,1031,1034,ss,usd,c,21,NULL,4956570000,45
9443,1031,1044,ss,usd,c,21,NULL,10692100000,45
9444,1036,1005,ss,usd,c,21,NULL,80631800000,45
9445,1036,1033,ss,usd,c,21,NULL,11606700000,45
9446,1036,1014,ss,usd,c,21,NULL,11871400000,45
9447,1036,1043,ss,usd,c,21,NULL,10465600000,45
9448,1036,1025,ss,usd,c,21,NULL,7099090000,45
9449,1036,1034,ss,usd,c,21,NULL,20824200000,45
9450,1036,1044,ss,usd,c,21,NULL,27183200000,45
9451,1005,1033,ss,usd,c,21,NULL,11746900000,45
9452,1005,1014,ss,usd,c,21,NULL,15957200000,45
9453,1005,1043,ss,usd,c,21,NULL,15100500000,45
9454,1005,1025,ss,usd,c,21,NULL,26110400000,45
9455,1005,1034,ss,usd,c,21,NULL,9398560000,45
9456,1005,1044,ss,usd,c,21,NULL,15197600000,45
9457,1033,1014,ss,usd,c,21,NULL,11543100000,45
9458,1033,1043,ss,usd,c,21,NULL,12855800000,45
9459,1033,1025,ss,usd,c,21,NULL,22144900000,45
9460,1033,1034,ss,usd,c,21,NULL,2491810000,45
9461,1033,1044,ss,usd,c,21,NULL,4118560000,45
9462,1014,1043,ss,usd,c,21,NULL,2881400000,45
9463,1014,1025,ss,usd,c,21,NULL,10588500000,45
9464,1014,1034,ss,usd,c,21,NULL,4102470000,45
9465,1014,1044,ss,usd,c,21,NULL,8092260000,45
9466,1043,1025,ss,usd,c,21,NULL,37826900000,45
9467,1043,1034,ss,usd,c,21,NULL,7779810000,45
9468,1043,1044,ss,usd,c,21,NULL,13483000000,45
9469,1025,1034,ss,usd,c,21,NULL,238125000,45
9470,1025,1044,ss,usd,c,21,NULL,2353360000,45
9471,1034,1044,ss,usd,c,21,NULL,4222270000,45
9472,1016,1010,ss,usd,c,22,NULL,188344000,36
9473,1016,1014,ss,usd,c,22,NULL,1517760000,36
9474,1016,1037,ss,usd,c,22,NULL,455014000,36
9475,1016,1044,ss,usd,c,22,NULL,65674100,36
9476,1016,1043,ss,usd,c,22,NULL,6990500,36
9477,1016,1005,ss,usd,c,22,NULL,126612000,36
9478,1016,1028,ss,usd,c,22,NULL,2252790000,36
9479,1016,1013,ss,usd,c,22,NULL,255254000,36
9480,1010,1014,ss,usd,c,22,NULL,378310000,36
9481,1010,1019,ss,usd,c,22,NULL,204881000,36
9482,1010,1037,ss,usd,c,22,NULL,123103000,36
9483,1010,1044,ss,usd,c,22,NULL,278492000,36
9484,1010,1043,ss,usd,c,22,NULL,205167000,36
9485,1010,1005,ss,usd,c,22,NULL,130951000,36
9486,1010,1013,ss,usd,c,22,NULL,2181880,36
9487,1014,1019,ss,usd,c,22,NULL,1459030000,36
9488,1014,1037,ss,usd,c,22,NULL,73847400,36
9489,1014,1044,ss,usd,c,22,NULL,45328500,36
9490,1014,1043,ss,usd,c,22,NULL,269384000,36
9491,1014,1005,ss,usd,c,22,NULL,176871000,36
9492,1014,1028,ss,usd,c,22,NULL,15403400,36
9493,1014,1013,ss,usd,c,22,NULL,133323000,36
9494,1037,1019,ss,usd,c,22,NULL,17649100,36
9495,1037,1044,ss,usd,c,22,NULL,1722490000,36
9496,1037,1043,ss,usd,c,22,NULL,117866000,36
9497,1037,1028,ss,usd,c,22,NULL,1349630000,36
9498,1044,1019,ss,usd,c,22,NULL,696321000,36
9499,1044,1043,ss,usd,c,22,NULL,111496000,36
9500,1044,1005,ss,usd,c,22,NULL,303756000,36
9501,1044,1013,ss,usd,c,22,NULL,155520000,36
9502,1043,1019,ss,usd,c,22,NULL,326429000,36
9503,1043,1005,ss,usd,c,22,NULL,9251200,36
9504,1005,1019,ss,usd,c,22,NULL,104548000,36
9505,1005,1013,ss,usd,c,22,NULL,1020430000,36
9506,1028,1013,ss,usd,c,22,NULL,104187000,36
9507,1013,1019,ss,usd,c,22,NULL,1699350000,36
9508,1005,1044,ss,usd,c,23,NULL,13093300000,45
9509,1005,1036,ss,usd,c,23,NULL,8085960000,45
9510,1005,1031,ss,usd,c,23,NULL,9574040000,45
9511,1005,1014,ss,usd,c,23,NULL,10596800000,45
9512,1005,1039,ss,usd,c,23,NULL,10094200000,45
9513,1005,1033,ss,usd,c,23,NULL,9551350000,45
9514,1005,1043,ss,usd,c,23,NULL,3094740000,45
9515,1005,1034,ss,usd,c,23,NULL,5204100000,45
9516,1005,1011,ss,usd,c,23,NULL,3306940000,45
9517,1044,1036,ss,usd,c,23,NULL,12080500000,45
9518,1044,1031,ss,usd,c,23,NULL,14115300000,45
9519,1044,1014,ss,usd,c,23,NULL,8258920000,45
9520,1044,1039,ss,usd,c,23,NULL,4879150000,45
9521,1044,1033,ss,usd,c,23,NULL,4219710000,45
9522,1044,1043,ss,usd,c,23,NULL,6453880000,45
9523,1044,1034,ss,usd,c,23,NULL,5682340000,45
9524,1044,1011,ss,usd,c,23,NULL,6840420000,45
9525,1036,1031,ss,usd,c,23,NULL,13213000000,45
9526,1036,1014,ss,usd,c,23,NULL,17669000000,45
9527,1036,1039,ss,usd,c,23,NULL,14390800000,45
9528,1036,1033,ss,usd,c,23,NULL,4936470000,45
9529,1036,1043,ss,usd,c,23,NULL,5940240000,45
9530,1036,1034,ss,usd,c,23,NULL,6421190000,45
9531,1036,1011,ss,usd,c,23,NULL,6911300000,45
9532,1031,1014,ss,usd,c,23,NULL,4233690000,45
9533,1031,1039,ss,usd,c,23,NULL,17748900000,45
9534,1031,1033,ss,usd,c,23,NULL,26405700000,45
9535,1031,1043,ss,usd,c,23,NULL,2786830000,45
9536,1031,1034,ss,usd,c,23,NULL,2721590000,45
9537,1031,1011,ss,usd,c,23,NULL,2497570000,45
9538,1014,1039,ss,usd,c,23,NULL,4994430000,45
9539,1014,1033,ss,usd,c,23,NULL,3426430000,45
9540,1014,1043,ss,usd,c,23,NULL,4388210000,45
9541,1014,1034,ss,usd,c,23,NULL,10621300000,45
9542,1014,1011,ss,usd,c,23,NULL,3070110000,45
9543,1039,1033,ss,usd,c,23,NULL,8053820000,45
9544,1039,1043,ss,usd,c,23,NULL,4330050000,45
9545,1039,1034,ss,usd,c,23,NULL,5922540000,45
9546,1039,1011,ss,usd,c,23,NULL,2864770000,45
9547,1033,1043,ss,usd,c,23,NULL,2423330000,45
9548,1033,1034,ss,usd,c,23,NULL,2637660000,45
9549,1033,1011,ss,usd,c,23,NULL,2671300000,45
9550,1043,1034,ss,usd,c,23,NULL,5922400000,45
9551,1043,1011,ss,usd,c,23,NULL,6682210000,45
9552,1034,1011,ss,usd,c,23,NULL,9312720000,45
9553,1044,1036,ss,usd,c,24,NULL,20175100000,45
9554,1044,1005,ss,usd,c,24,NULL,22892300000,45
9555,1044,1014,ss,usd,c,24,NULL,17868800000,45
9556,1044,1039,ss,usd,c,24,NULL,14967300000,45
9557,1044,1011,ss,usd,c,24,NULL,21662000000,45
9558,1044,1015,ss,usd,c,24,NULL,13599100000,45
9559,1044,1034,ss,usd,c,24,NULL,12006700000,45
9560,1044,1041,ss,usd,c,24,NULL,9228850000,45
9561,1044,1023,ss,usd,c,24,NULL,12368200000,45
9562,1036,1005,ss,usd,c,24,NULL,10071700000,45
9563,1036,1014,ss,usd,c,24,NULL,12752300000,45
9564,1036,1039,ss,usd,c,24,NULL,13144900000,45
9565,1036,1011,ss,usd,c,24,NULL,7798560000,45
9566,1036,1015,ss,usd,c,24,NULL,23385800000,45
9567,1036,1034,ss,usd,c,24,NULL,8452810000,45
9568,1036,1041,ss,usd,c,24,NULL,4292370000,45
9569,1036,1023,ss,usd,c,24,NULL,14999000000,45
9570,1005,1014,ss,usd,c,24,NULL,9246010000,45
9571,1005,1039,ss,usd,c,24,NULL,6009730000,45
9572,1005,1011,ss,usd,c,24,NULL,5845930000,45
9573,1005,1015,ss,usd,c,24,NULL,3197400000,45
9574,1005,1034,ss,usd,c,24,NULL,4543180000,45
9575,1005,1041,ss,usd,c,24,NULL,4160520000,45
9576,1005,1023,ss,usd,c,24,NULL,5348730000,45
9577,1014,1039,ss,usd,c,24,NULL,6550910000,45
9578,1014,1011,ss,usd,c,24,NULL,6838940000,45
9579,1014,1015,ss,usd,c,24,NULL,16752900000,45
9580,1014,1034,ss,usd,c,24,NULL,4998460000,45
9581,1014,1041,ss,usd,c,24,NULL,5213130000,45
9582,1014,1023,ss,usd,c,24,NULL,8816200000,45
9583,1039,1011,ss,usd,c,24,NULL,5617240000,45
9584,1039,1015,ss,usd,c,24,NULL,4959590000,45
9585,1039,1034,ss,usd,c,24,NULL,8571110000,45
9586,1039,1041,ss,usd,c,24,NULL,5776870000,45
9587,1039,1023,ss,usd,c,24,NULL,4771590000,45
9588,1011,1015,ss,usd,c,24,NULL,3915240000,45
9589,1011,1034,ss,usd,c,24,NULL,14954500000,45
9590,1011,1041,ss,usd,c,24,NULL,12460200000,45
9591,1011,1023,ss,usd,c,24,NULL,2279430000,45
9592,1015,1034,ss,usd,c,24,NULL,3476000000,45
9593,1015,1041,ss,usd,c,24,NULL,4402980000,45
9594,1015,1023,ss,usd,c,24,NULL,8671870000,45
9595,1034,1041,ss,usd,c,24,NULL,15257800000,45
9596,1034,1023,ss,usd,c,24,NULL,2229650000,45
9597,1041,1023,ss,usd,c,24,NULL,3364950000,45
9598,1031,1039,ss,usd,c,25,NULL,1111060000,12
9599,1039,1033,ss,usd,c,25,NULL,611910000,12
9600,1039,1036,ss,usd,c,25,NULL,78474900,12
9601,1036,1044,ss,usd,c,25,NULL,29184400,12
9602,1010,1011,ss,usd,c,25,NULL,772740000,12
9603,1010,1044,ss,usd,c,25,NULL,137698000,12
9604,1010,1034,ss,usd,c,25,NULL,115872000,12
9605,1011,1044,ss,usd,c,25,NULL,36123000,12
9606,1011,1034,ss,usd,c,25,NULL,246617000,12
9607,1044,1004,ss,usd,c,25,NULL,72079100,12
9608,1044,1034,ss,usd,c,25,NULL,6467970,12
9609,1044,1014,ss,usd,c,25,NULL,652563,12
9610,1039,1038,ss,usd,c,26,NULL,770136000,45
9611,1039,1044,ss,usd,c,26,NULL,1839840000,45
9612,1039,1034,ss,usd,c,26,NULL,2048120000,45
9613,1039,1005,ss,usd,c,26,NULL,792457000,45
9614,1039,1011,ss,usd,c,26,NULL,1153630000,45
9615,1039,1047,ss,usd,c,26,NULL,2937720000,45
9616,1039,1050,ss,usd,c,26,NULL,620526000,45
9617,1039,1041,ss,usd,c,26,NULL,823703000,45
9618,1039,1036,ss,usd,c,26,NULL,3548940000,45
9619,1038,1044,ss,usd,c,26,NULL,1620690000,45
9620,1038,1034,ss,usd,c,26,NULL,681067000,45
9621,1038,1005,ss,usd,c,26,NULL,15399800000,45
9622,1038,1011,ss,usd,c,26,NULL,317367000,45
9623,1038,1047,ss,usd,c,26,NULL,126987000,45
9624,1038,1050,ss,usd,c,26,NULL,836537000,45
9625,1038,1041,ss,usd,c,26,NULL,150551000,45
9626,1038,1036,ss,usd,c,26,NULL,198277000,45
9627,1044,1034,ss,usd,c,26,NULL,1496140000,45
9628,1044,1005,ss,usd,c,26,NULL,1822020000,45
9629,1044,1011,ss,usd,c,26,NULL,1391790000,45
9630,1044,1047,ss,usd,c,26,NULL,549327000,45
9631,1044,1050,ss,usd,c,26,NULL,1249230000,45
9632,1044,1041,ss,usd,c,26,NULL,874016000,45
9633,1044,1036,ss,usd,c,26,NULL,547737000,45
9634,1034,1005,ss,usd,c,26,NULL,624524000,45
9635,1034,1011,ss,usd,c,26,NULL,3720210000,45
9636,1034,1047,ss,usd,c,26,NULL,8137900000,45
9637,1034,1050,ss,usd,c,26,NULL,585040000,45
9638,1034,1041,ss,usd,c,26,NULL,11798300000,45
9639,1034,1036,ss,usd,c,26,NULL,1733770000,45
9640,1005,1011,ss,usd,c,26,NULL,674479000,45
9641,1005,1047,ss,usd,c,26,NULL,293341000,45
9642,1005,1050,ss,usd,c,26,NULL,1075710000,45
9643,1005,1041,ss,usd,c,26,NULL,159968000,45
9644,1005,1036,ss,usd,c,26,NULL,1441760000,45
9645,1011,1047,ss,usd,c,26,NULL,2000740000,45
9646,1011,1050,ss,usd,c,26,NULL,438868000,45
9647,1011,1041,ss,usd,c,26,NULL,5482130000,45
9648,1011,1036,ss,usd,c,26,NULL,1075660000,45
9649,1047,1050,ss,usd,c,26,NULL,662242000,45
9650,1047,1041,ss,usd,c,26,NULL,1635870000,45
9651,1047,1036,ss,usd,c,26,NULL,1496610000,45
9652,1050,1041,ss,usd,c,26,NULL,83582300,45
9653,1050,1036,ss,usd,c,26,NULL,1292440000,45
9654,1041,1036,ss,usd,c,26,NULL,794348000,45
9655,1050,1014,ss,usd,c,27,NULL,8731960000,45
9656,1050,1011,ss,usd,c,27,NULL,1177840000,45
9657,1050,1036,ss,usd,c,27,NULL,2642400000,45
9658,1050,1005,ss,usd,c,27,NULL,1854590000,45
9659,1050,1044,ss,usd,c,27,NULL,1402770000,45
9660,1050,1039,ss,usd,c,27,NULL,2467360000,45
9661,1050,1034,ss,usd,c,27,NULL,674222000,45
9662,1050,1001,ss,usd,c,27,NULL,1479870000,45
9663,1050,1041,ss,usd,c,27,NULL,1757090000,45
9664,1014,1011,ss,usd,c,27,NULL,1567580000,45
9665,1014,1036,ss,usd,c,27,NULL,1656260000,45
9666,1014,1005,ss,usd,c,27,NULL,222318000,45
9667,1014,1044,ss,usd,c,27,NULL,1689050000,45
9668,1014,1039,ss,usd,c,27,NULL,1289530000,45
9669,1014,1034,ss,usd,c,27,NULL,759560000,45
9670,1014,1001,ss,usd,c,27,NULL,1796830000,45
9671,1014,1041,ss,usd,c,27,NULL,651561000,45
9672,1011,1036,ss,usd,c,27,NULL,1863360000,45
9673,1011,1005,ss,usd,c,27,NULL,406461000,45
9674,1011,1044,ss,usd,c,27,NULL,1371370000,45
9675,1011,1039,ss,usd,c,27,NULL,1158740000,45
9676,1011,1034,ss,usd,c,27,NULL,4271860000,45
9677,1011,1001,ss,usd,c,27,NULL,3933870000,45
9678,1011,1041,ss,usd,c,27,NULL,4661650000,45
9679,1036,1005,ss,usd,c,27,NULL,4606860000,45
9680,1036,1044,ss,usd,c,27,NULL,1183170000,45
9681,1036,1039,ss,usd,c,27,NULL,2297400000,45
9682,1036,1034,ss,usd,c,27,NULL,1303460000,45
9683,1036,1001,ss,usd,c,27,NULL,812835000,45
9684,1036,1041,ss,usd,c,27,NULL,1080830000,45
9685,1005,1044,ss,usd,c,27,NULL,2037220000,45
9686,1005,1039,ss,usd,c,27,NULL,173696000,45
9687,1005,1034,ss,usd,c,27,NULL,733296000,45
9688,1005,1001,ss,usd,c,27,NULL,784654000,45
9689,1005,1041,ss,usd,c,27,NULL,1043960000,45
9690,1044,1039,ss,usd,c,27,NULL,460133000,45
9691,1044,1034,ss,usd,c,27,NULL,1588760000,45
9692,1044,1001,ss,usd,c,27,NULL,2168040000,45
9693,1044,1041,ss,usd,c,27,NULL,1518150000,45
9694,1039,1034,ss,usd,c,27,NULL,1421210000,45
9695,1039,1001,ss,usd,c,27,NULL,748405000,45
9696,1039,1041,ss,usd,c,27,NULL,1485310000,45
9697,1034,1001,ss,usd,c,27,NULL,1599480000,45
9698,1034,1041,ss,usd,c,27,NULL,2710040000,45
9699,1001,1041,ss,usd,c,27,NULL,1445960000,45
9700,1039,1014,ss,usd,c,28,NULL,4071760000,45
9701,1039,1011,ss,usd,c,28,NULL,3961560000,45
9702,1039,1036,ss,usd,c,28,NULL,6054160000,45
9703,1039,1005,ss,usd,c,28,NULL,3168270000,45
9704,1039,1033,ss,usd,c,28,NULL,8516780000,45
9705,1039,1050,ss,usd,c,28,NULL,1484570000,45
9706,1039,1031,ss,usd,c,28,NULL,9703600000,45
9707,1039,1044,ss,usd,c,28,NULL,2716480000,45
9708,1039,1010,ss,usd,c,28,NULL,4400220000,45
9709,1014,1011,ss,usd,c,28,NULL,1297730000,45
9710,1014,1036,ss,usd,c,28,NULL,2812500000,45
9711,1014,1005,ss,usd,c,28,NULL,2548170000,45
9712,1014,1033,ss,usd,c,28,NULL,2858390000,45
9713,1014,1050,ss,usd,c,28,NULL,6767700000,45
9714,1014,1031,ss,usd,c,28,NULL,1965050000,45
9715,1014,1044,ss,usd,c,28,NULL,2464270000,45
9716,1014,1010,ss,usd,c,28,NULL,1407440000,45
9717,1011,1036,ss,usd,c,28,NULL,4198390000,45
9718,1011,1005,ss,usd,c,28,NULL,750818000,45
9719,1011,1033,ss,usd,c,28,NULL,845576000,45
9720,1011,1050,ss,usd,c,28,NULL,857976000,45
9721,1011,1031,ss,usd,c,28,NULL,585269000,45
9722,1011,1044,ss,usd,c,28,NULL,821290000,45
9723,1011,1010,ss,usd,c,28,NULL,5029330000,45
9724,1036,1005,ss,usd,c,28,NULL,1351600000,45
9725,1036,1033,ss,usd,c,28,NULL,1911140000,45
9726,1036,1050,ss,usd,c,28,NULL,2270250000,45
9727,1036,1031,ss,usd,c,28,NULL,939698000,45
9728,1036,1044,ss,usd,c,28,NULL,685708000,45
9729,1036,1010,ss,usd,c,28,NULL,853601000,45
9730,1005,1033,ss,usd,c,28,NULL,1584660000,45
9731,1005,1050,ss,usd,c,28,NULL,1552030000,45
9732,1005,1031,ss,usd,c,28,NULL,341718000,45
9733,1005,1044,ss,usd,c,28,NULL,1404570000,45
9734,1005,1010,ss,usd,c,28,NULL,1300220000,45
9735,1033,1050,ss,usd,c,28,NULL,564751000,45
9736,1033,1031,ss,usd,c,28,NULL,7363550000,45
9737,1033,1044,ss,usd,c,28,NULL,946324000,45
9738,1033,1010,ss,usd,c,28,NULL,975314000,45
9739,1050,1031,ss,usd,c,28,NULL,711752000,45
9740,1050,1044,ss,usd,c,28,NULL,656937000,45
9741,1050,1010,ss,usd,c,28,NULL,835533000,45
9742,1031,1044,ss,usd,c,28,NULL,198757000,45
9743,1031,1010,ss,usd,c,28,NULL,386152000,45
9744,1044,1010,ss,usd,c,28,NULL,777045000,45
9745,1039,1014,ss,usd,c,29,NULL,3939680000,45
9746,1039,1026,ss,usd,c,29,NULL,1831300000,45
9747,1039,1033,ss,usd,c,29,NULL,6956410000,45
9748,1039,1005,ss,usd,c,29,NULL,2468610000,45
9749,1039,1031,ss,usd,c,29,NULL,15898800000,45
9750,1039,1044,ss,usd,c,29,NULL,2945130000,45
9751,1039,1036,ss,usd,c,29,NULL,2639400000,45
9752,1039,1015,ss,usd,c,29,NULL,1220470000,45
9753,1039,1050,ss,usd,c,29,NULL,1684230000,45
9754,1014,1026,ss,usd,c,29,NULL,2817810000,45
9755,1014,1033,ss,usd,c,29,NULL,2058620000,45
9756,1014,1005,ss,usd,c,29,NULL,2741870000,45
9757,1014,1031,ss,usd,c,29,NULL,3094810000,45
9758,1014,1044,ss,usd,c,29,NULL,3262740000,45
9759,1014,1036,ss,usd,c,29,NULL,3463940000,45
9760,1014,1015,ss,usd,c,29,NULL,3514110000,45
9761,1014,1050,ss,usd,c,29,NULL,7936150000,45
9762,1026,1033,ss,usd,c,29,NULL,5257260000,45
9763,1026,1005,ss,usd,c,29,NULL,3997570000,45
9764,1026,1031,ss,usd,c,29,NULL,744938000,45
9765,1026,1044,ss,usd,c,29,NULL,2252460000,45
9766,1026,1036,ss,usd,c,29,NULL,2459060000,45
9767,1026,1015,ss,usd,c,29,NULL,1976420000,45
9768,1026,1050,ss,usd,c,29,NULL,1319100000,45
9769,1033,1005,ss,usd,c,29,NULL,2384460000,45
9770,1033,1031,ss,usd,c,29,NULL,5632020000,45
9771,1033,1044,ss,usd,c,29,NULL,1670380000,45
9772,1033,1036,ss,usd,c,29,NULL,2146690000,45
9773,1033,1015,ss,usd,c,29,NULL,1257540000,45
9774,1033,1050,ss,usd,c,29,NULL,1016080000,45
9775,1005,1031,ss,usd,c,29,NULL,867667000,45
9776,1005,1044,ss,usd,c,29,NULL,2277410000,45
9777,1005,1036,ss,usd,c,29,NULL,1680180000,45
9778,1005,1015,ss,usd,c,29,NULL,1726520000,45
9779,1005,1050,ss,usd,c,29,NULL,1851900000,45
9780,1031,1044,ss,usd,c,29,NULL,404354000,45
9781,1031,1036,ss,usd,c,29,NULL,1208620000,45
9782,1031,1015,ss,usd,c,29,NULL,862771000,45
9783,1031,1050,ss,usd,c,29,NULL,351397000,45
9784,1044,1036,ss,usd,c,29,NULL,2026460000,45
9785,1044,1015,ss,usd,c,29,NULL,1153950000,45
9786,1044,1050,ss,usd,c,29,NULL,1616000000,45
9787,1036,1015,ss,usd,c,29,NULL,2813010000,45
9788,1036,1050,ss,usd,c,29,NULL,1424140000,45
9789,1015,1050,ss,usd,c,29,NULL,1253950000,45
9790,1005,1033,ss,usd,c,30,NULL,34912400000,45
9791,1005,1031,ss,usd,c,30,NULL,18566500000,45
9792,1005,1034,ss,usd,c,30,NULL,13896000000,45
9793,1005,1044,ss,usd,c,30,NULL,20333400000,45
9794,1005,1039,ss,usd,c,30,NULL,18126100000,45
9795,1005,1011,ss,usd,c,30,NULL,15448200000,45
9796,1005,1010,ss,usd,c,30,NULL,22434900000,45
9797,1005,1036,ss,usd,c,30,NULL,15717600000,45
9798,1005,1043,ss,usd,c,30,NULL,19662400000,45
9799,1033,1031,ss,usd,c,30,NULL,40095700000,45
9800,1033,1034,ss,usd,c,30,NULL,8217070000,45
9801,1033,1044,ss,usd,c,30,NULL,10455800000,45
9802,1033,1039,ss,usd,c,30,NULL,18315800000,45
